adj_amb,cond_group,item,verb_bias,explanation,pronoun,pronoun_type,new_sent,question_answers,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,adj,german_adj_freq,german_adj_length,verb,german_verb_freq,german_verb_length,Susanne_avgRating_Score,story,question,left,right,left_pronoun,right_pronoun,correct
nonamb,8,3,NP1,NP2-Causality,er,nonamb,"Die Schäferhündin ärgerte der Besitzer, weil er um die Mittagszeit überdrüssig war und Müdigkeit empfand.",Wem ärgerte die Schäferhündin? (der Besitzer / dem Priester),angered,StimExp,7,11,-2.46,85,überdrüssig,0.92,11,ärgerte,1.41,7,56.25,"Die_Schäferhündin ärgerte der_Besitzer,
weil_er um_die_Mittagszeit überdrüssig_war und Müdigkeit empfand.",Wem ärgerte die Schäferhündin?,der Besitzer,dem Priester,er,er,F
nonamb,1,4,NP1,NP1-Causality,er,nonamb,"Der Schaffner verärgerte die Reisende, weil er am frühen Abend aufdringlich war und Hartnäckigkeit zeigte.",Was zeigte er? (Hartnäckigkeit / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,aufdringlich,3.73,12,verärgerte,0.37,10,56.25,"Der_Schaffner verärgerte die_Reisende,
weil_er am_frühen_Abend aufdringlich_war und Hartnäckigkeit zeigte.",Was zeigte er?,Hartnäckigkeit,Ahnungslosigkeit,er,er,F
nonamb,2,4,NP1,NP1-Causality,er,nonamb,"Der Schaffner verärgerte den Reisende, weil er am frühen Abend aufdringlich war und Hartnäckigkeit zeigte.",Was zeigte er? (Hartnäckigkeit / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,aufdringlich,3.73,12,verärgerte,0.37,10,56.25,"Der_Schaffner verärgerte den_Reisende,
weil_er am_frühen_Abend aufdringlich_war und Hartnäckigkeit zeigte.",Was zeigte er?,Hartnäckigkeit,Ahnungslosigkeit,er,er,F
nonamb,3,4,NP1,NP1-Causality,sie,nonamb,"Die Schaffnerin verärgerte die Reisende, weil sie am frühen Abend aufdringlich war und Hartnäckigkeit zeigte.",Was zeigte sie? (Hartnäckigkeit / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,aufdringlich,3.73,12,verärgerte,0.37,10,56.25,"Die_Schaffnerin verärgerte die_Reisende,
weil_sie am_frühen_Abend aufdringlich_war und Hartnäckigkeit zeigte.",Was zeigte sie?,Hartnäckigkeit,Ahnungslosigkeit,er,er,F
nonamb,4,4,NP1,NP1-Causality,sie,nonamb,"Die Schaffnerin verärgerte den Reisende, weil sie am frühen Abend aufdringlich war und Hartnäckigkeit zeigte.",Was zeigte sie? (Hartnäckigkeit / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,aufdringlich,3.73,12,verärgerte,0.37,10,56.25,"Die_Schaffnerin verärgerte den_Reisende,
weil_sie am_frühen_Abend aufdringlich_war und Hartnäckigkeit zeigte.",Was zeigte sie?,Hartnäckigkeit,Ahnungslosigkeit,er,er,F
nonamb,5,4,NP1,NP2-Causality,sie,nonamb,"Der Schaffner verärgerte die Reisende, weil sie am frühen Abend sensibel war und einen Angriff wahrnahm.",Was nahm sie wahr? (einen Angriff / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,sensibel,13.76,8,verärgerte,0.37,10,56.25,"Der_Schaffner verärgerte die_Reisende,
weil_sie am_frühen_Abend sensibel_war und einen_Angriff wahrnahm.",Was nahm sie wahr?,einen Angriff,Ahnungslosigkeit,er,er,F
nonamb,6,4,NP1,NP2-Causality,er,nonamb,"Der Schaffner verärgerte den Reisende, weil er am frühen Abend sensibel war und einen Angriff wahrnahm.",Was nahm er wahr? (einen Angriff / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,sensibel,13.76,8,verärgerte,0.37,10,56.25,"Der_Schaffner verärgerte den_Reisende,
weil_er am_frühen_Abend sensibel_war und einen_Angriff wahrnahm.",Was nahm er wahr?,einen Angriff,Ahnungslosigkeit,er,er,F
nonamb,7,4,NP1,NP2-Causality,sie,nonamb,"Die Schaffnerin verärgerte die Reisende, weil sie am frühen Abend sensibel war und einen Angriff wahrnahm.",Was nahm sie wahr? (einen Angriff / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,sensibel,13.76,8,verärgerte,0.37,10,56.25,"Die_Schaffnerin verärgerte die_Reisende,
weil_sie am_frühen_Abend sensibel_war und einen_Angriff wahrnahm.",Was nahm sie wahr?,einen Angriff,Ahnungslosigkeit,er,er,F
nonamb,8,4,NP1,NP2-Causality,er,nonamb,"Die Schaffnerin verärgerte den Reisende, weil er am frühen Abend sensibel war und einen Angriff wahrnahm.",Was nahm er wahr? (einen Angriff / Ahnungslosigkeit),antagonized,StimExp,11,1,-1.36,80,sensibel,13.76,8,verärgerte,0.37,10,56.25,"Die_Schaffnerin verärgerte den_Reisende,
weil_er am_frühen_Abend sensibel_war und einen_Angriff wahrnahm.",Was nahm er wahr?,einen Angriff,Ahnungslosigkeit,er,er,F
nonamb,1,5,NP2,NP1-Causality,er,nonamb,"Der Liebhaber bewunderte die Komponistin, weil er von Anfang an verzaubert war und die Musik genoss.",Was genoss er? (die Musik / Schwindel),admired,ExpStim,7,74,2.0,-92,überzeugt,41.42,9,bewunderte,1.17,10,50.0,"Der_Liebhaber bewunderte die_Komponistin,
weil_er von_Anfang_an verzaubert_war und die_Musik genoss.",Was genoss er?,die Musik,Schwindel,sie,er,F
nonamb,2,5,NP2,NP1-Causality,er,nonamb,"Der Liebhaber bewunderte den Komponist, weil er von Anfang an verzaubert war und die Musik genoss.",Was genoss er? (die Musik / Schwindel),admired,ExpStim,7,74,2.0,-92,überzeugt,41.42,9,bewunderte,1.17,10,50.0,"Der_Liebhaber bewunderte den_Komponist,
weil_er von_Anfang_an verzaubert_war und die_Musik genoss.",Was genoss er?,die Musik,Schwindel,sie,er,F
nonamb,3,5,NP2,NP1-Causality,sie,nonamb,"Die Liebhaberin bewunderte die Komponistin, weil sie von Anfang an verzaubert war und die Musik genoss.",Was genoss sie? (die Musik / Schwindel),admired,ExpStim,7,74,2.0,-92,überzeugt,41.42,9,bewunderte,1.17,10,50.0,"Die_Liebhaberin bewunderte die_Komponistin,
weil_sie von_Anfang_an verzaubert_war und die_Musik genoss.",Was genoss sie?,die Musik,Schwindel,sie,er,F
nonamb,4,5,NP2,NP1-Causality,sie,nonamb,"Die Liebhaberin bewunderte den Komponist, weil sie von Anfang an verzaubert war und die Musik genoss.",Was genoss sie? (die Musik / Schwindel),admired,ExpStim,7,74,2.0,-92,überzeugt,41.42,9,bewunderte,1.17,10,50.0,"Die_Liebhaberin bewunderte den_Komponist,
weil_sie von_Anfang_an verzaubert_war und die_Musik genoss.",Was genoss sie?,die Musik,Schwindel,sie,er,F
nonamb,5,5,NP2,NP2-Causality,sie,nonamb,"Der Liebhaber bewunderte die Komponistin, weil sie von Anfang an talentiert war und Meisterwerke verfasste.",Was verfasste sie? (Meisterwerke / Schwindel),admired,ExpStim,7,74,2.0,-92,talentiert,2.73,10,bewunderte,1.17,10,50.0,"Der_Liebhaber bewunderte die_Komponistin,
weil_sie von_Anfang_an talentiert_war und Meisterwerke verfasste.",Was verfasste sie?,Meisterwerke,Schwindel,er,er,F
nonamb,6,5,NP2,NP2-Causality,er,nonamb,"Der Liebhaber bewunderte den Komponist, weil er von Anfang an talentiert war und Meisterwerke verfasste.",Was verfasste er? (Meisterwerke / Schwindel),admired,ExpStim,7,74,2.0,-92,talentiert,2.73,10,bewunderte,1.17,10,50.0,"Der_Liebhaber bewunderte den_Komponist,
weil_er von_Anfang_an talentiert_war und Meisterwerke verfasste.",Was verfasste er?,Meisterwerke,Schwindel,er,er,F
nonamb,7,5,NP2,NP2-Causality,sie,nonamb,"Die Liebhaberin bewunderte die Komponistin, weil sie von Anfang an talentiert war und Meisterwerke verfasste.",Was verfasste sie? (Meisterwerke / Schwindel),admired,ExpStim,7,74,2.0,-92,talentiert,2.73,10,bewunderte,1.17,10,50.0,"Die_Liebhaberin bewunderte die_Komponistin,
weil_sie von_Anfang_an talentiert_war und Meisterwerke verfasste.",Was verfasste sie?,Meisterwerke,Schwindel,er,er,F
nonamb,8,5,NP2,NP2-Causality,er,nonamb,"Die Liebhaberin bewunderte den Komponist, weil er von Anfang an talentiert war und Meisterwerke verfasste.",Was verfasste er? (Meisterwerke / Schwindel),admired,ExpStim,7,74,2.0,-92,talentiert,2.73,10,bewunderte,1.17,10,50.0,"Die_Liebhaberin bewunderte den_Komponist,
weil_er von_Anfang_an talentiert_war und Meisterwerke verfasste.",Was verfasste er?,Meisterwerke,Schwindel,er,er,F
nonamb,1,6,NP2,NP1-Causality,er,nonamb,"Der Zuschauer beklatschte die Puppenspielerin, weil er während der Vorstellung begeistert war und die Bewegungen verfolgte.",Was tat der Zuschauer? (beklatschte die Puppenspielerin / beklatschte den Puppenspieler),applauded,AgEvo,9,12,1.82,-84,begeistert,34.48,10,beklatschte,0.03,11,37.5,"Der_Zuschauer beklatschte die_Puppenspielerin,
weil_er während_der_Vorstellung begeistert_war und die_Bewegungen verfolgte.",Was tat der Zuschauer?,beklatschte die Puppenspielerin,beklatschte den Puppenspieler,sie,er,F
nonamb,2,6,NP2,NP1-Causality,er,nonamb,"Der Zuschauer beklatschte den Puppenspieler, weil er während der Vorstellung begeistert war und die Bewegungen verfolgte.",Was tat der Zuschauer? (beklatschte den Puppenspieler / beklatschte die Puppenspielerin),applauded,AgEvo,9,12,1.82,-84,begeistert,34.48,10,beklatschte,0.03,11,37.5,"Der_Zuschauer beklatschte den_Puppenspieler,
weil_er während_der_Vorstellung begeistert_war und die_Bewegungen verfolgte.",Was tat der Zuschauer?,beklatschte den Puppenspieler,beklatschte die Puppenspielerin,er,sie,F
nonamb,3,6,NP2,NP1-Causality,sie,nonamb,"Die Zuschauerin beklatschte die Puppenspielerin, weil sie während der Vorstellung begeistert war und die Bewegungen verfolgte.",Was tat die Zuschauerin? (beklatschte die Puppenspielerin / beklatschte den Puppenspieler),applauded,AgEvo,9,12,1.82,-84,begeistert,34.48,10,beklatschte,0.03,11,37.5,"Die_Zuschauerin beklatschte die_Puppenspielerin,
weil_sie während_der_Vorstellung begeistert_war und die_Bewegungen verfolgte.",Was tat die Zuschauerin?,beklatschte die Puppenspielerin,beklatschte den Puppenspieler,sie,er,F
nonamb,4,6,NP2,NP1-Causality,sie,nonamb,"Die Zuschauerin beklatschte den Puppenspieler, weil sie während der Vorstellung begeistert war und die Bewegungen verfolgte.",Was tat die Zuschauerin? (beklatschte den Puppenspieler / beklatschte die Puppenspielerin),applauded,AgEvo,9,12,1.82,-84,begeistert,34.48,10,beklatschte,0.03,11,37.5,"Die_Zuschauerin beklatschte den_Puppenspieler,
weil_sie während_der_Vorstellung begeistert_war und die_Bewegungen verfolgte.",Was tat die Zuschauerin?,beklatschte den Puppenspieler,beklatschte die Puppenspielerin,er,sie,F
nonamb,5,6,NP2,NP2-Causality,sie,nonamb,"Der Zuschauer beklatschte die Puppenspielerin, weil sie während der Vorstellung großartig war und Kunststücke vollbrachte.",Was tat der Zuschauer? (beklatschte die Puppenspielerin / beklatschte den Puppenspieler),applauded,AgEvo,9,12,1.82,-84,großartig,19.01,10,beklatschte,0.03,11,37.5,"Der_Zuschauer beklatschte die_Puppenspielerin,
weil_sie während_der_Vorstellung großartig_war und Kunststücke vollbrachte.",Was tat der Zuschauer?,beklatschte die Puppenspielerin,beklatschte den Puppenspieler,sie,er,F
nonamb,6,6,NP2,NP2-Causality,er,nonamb,"Der Zuschauer beklatschte den Puppenspieler, weil er während der Vorstellung großartig war und Kunststücke vollbrachte.",Was tat der Zuschauer? (beklatschte den Puppenspieler / beklatschte die Puppenspielerin),applauded,AgEvo,9,12,1.82,-84,großartig,19.01,10,beklatschte,0.03,11,37.5,"Der_Zuschauer beklatschte den_Puppenspieler,
weil_er während_der_Vorstellung großartig_war und Kunststücke vollbrachte.",Was tat der Zuschauer?,beklatschte den Puppenspieler,beklatschte die Puppenspielerin,er,sie,F
nonamb,7,6,NP2,NP2-Causality,sie,nonamb,"Die Zuschauerin beklatschte die Puppenspielerin, weil sie während der Vorstellung großartig war und Kunststücke vollbrachte.",Was tat die Zuschauerin? (beklatschte die Puppenspielerin / beklatschte den Puppenspieler),applauded,AgEvo,9,12,1.82,-84,großartig,19.01,10,beklatschte,0.03,11,37.5,"Die_Zuschauerin beklatschte die_Puppenspielerin,
weil_sie während_der_Vorstellung großartig_war und Kunststücke vollbrachte.",Was tat die Zuschauerin?,beklatschte die Puppenspielerin,beklatschte den Puppenspieler,sie,er,F
nonamb,8,6,NP2,NP2-Causality,er,nonamb,"Die Zuschauerin beklatschte den Puppenspieler, weil er während der Vorstellung großartig war und Kunststücke vollbrachte.",Was tat die Zuschauerin? (beklatschte den Puppenspieler / beklatschte die Puppenspielerin),applauded,AgEvo,9,12,1.82,-84,großartig,19.01,10,beklatschte,0.03,11,37.5,"Die_Zuschauerin beklatschte den_Puppenspieler,
weil_er während_der_Vorstellung großartig_war und Kunststücke vollbrachte.",Was tat die Zuschauerin?,beklatschte den Puppenspieler,beklatschte die Puppenspielerin,er,sie,F
nonamb,1,7,NP2,NP1-Causality,er,nonamb,"Der Schamane verehrte die Göttin, weil er von Anfang an empfänglich war und einen Zugang spührte.",Wen verehrte der Schamane? (die Göttin / die Partnerin),adored,ExpStim,6,18,2.54,-74,schwach,51.17,7,verehrte,2.75,8,93.75,"Der_Schamane verehrte die_Göttin,
weil_er von_Anfang_an empfänglich_war und einen_Zugang spührte.",Wen verehrte der Schamane?,die Göttin,die Partnerin,sie,sie,F
nonamb,2,7,NP2,NP1-Causality,er,nonamb,"Der Schamane verehrte den Gott, weil er von Anfang an empfänglich war und einen Zugang spührte.",Wen verehrte der Schamane? (den Gott / den Liebsten),adored,ExpStim,6,18,2.54,-74,schwach,51.17,7,verehrte,2.75,8,93.75,"Der_Schamane verehrte den_Gott,
weil_er von_Anfang_an empfänglich_war und einen_Zugang spührte.",Wen verehrte der Schamane?,den Gott,den Liebsten,er,er,F
nonamb,3,7,NP2,NP1-Causality,sie,nonamb,"Die Schamanin verehrte die Göttin, weil sie von Anfang an empfänglich war und einen Zugang spührte.",Wen verehrte die Schamanin? (die Göttin / mit der Gegnerin),adored,ExpStim,6,18,2.54,-74,schwach,51.17,7,verehrte,2.75,8,93.75,"Die_Schamanin verehrte die_Göttin,
weil_sie von_Anfang_an empfänglich_war und einen_Zugang spührte.",Wen verehrte die Schamanin?,die Göttin,mit der Gegnerin,sie,er,F
nonamb,4,7,NP2,NP1-Causality,sie,nonamb,"Die Schamanin verehrte den Gott, weil sie von Anfang an empfänglich war und einen Zugang spührte.",Wen verehrte die Schamanin? (den Gott / den Kollegen),adored,ExpStim,6,18,2.54,-74,schwach,51.17,7,verehrte,2.75,8,93.75,"Die_Schamanin verehrte den_Gott,
weil_sie von_Anfang_an empfänglich_war und einen_Zugang spührte.",Wen verehrte die Schamanin?,den Gott,den Kollegen,er,er,F
nonamb,5,7,NP2,NP2-Causality,sie,nonamb,"Der Schamane verehrte die Göttin, weil sie von Anfang an mächtig war und Zeichen setzte.",Wen verehrte der Schamane? (die Göttin / die Gefangene),adored,ExpStim,6,18,2.54,-74,mächtig,34.16,7,verehrte,2.75,8,93.75,"Der_Schamane verehrte die_Göttin,
weil_sie von_Anfang_an mächtig_war und Zeichen setzte.",Wen verehrte der Schamane?,die Göttin,die Gefangene,sie,sie,F
nonamb,6,7,NP2,NP2-Causality,er,nonamb,"Der Schamane verehrte den Gott, weil er von Anfang an mächtig war und Zeichen setzte.",Wen verehrte der Schamane? (den Gott / den Herren),adored,ExpStim,6,18,2.54,-74,mächtig,34.16,7,verehrte,2.75,8,93.75,"Der_Schamane verehrte den_Gott,
weil_er von_Anfang_an mächtig_war und Zeichen setzte.",Wen verehrte der Schamane?,den Gott,den Herren,er,er,F
